content_id,source_url,title,text,chunk_index,question,expected_keywords
126,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","인공 일반 지능
지능형 에이전트
재귀적 자기 개선
계획 및 스케줄링
컴퓨터 비전
일반 게임 플레이
지식 표현 및 추론
자연어 처리
베이즈 네트워크
진화 알고리즘
하이브리드 인텔리전트 시스템
시스템 통합
오픈 소스 인공지능
AI 데이터 센터
생성형 인공지능예술오디오음악
의료정신 건강
소프트웨어 개발
쓰라린 교훈
친절한 AI
실존적 위험
불쾌한 골짜기
인간-AI 상호작용
인공지능 거품
딥페이크 포르노그래피테일러 스위프트 딥페이크 포르노그래피 논란Grok 딥페이크 포르노그래피 논란
테일러 스위프트 딥페이크 포르노그래피 논란
Grok 딥페이크 포르노그래피 논란
구글 제미나이 이미지 생성 논란
거대 AI 실험 중단: 공개 서한
오픈AI의 샘 올트먼 해임 사건
AI 위험에 관한 성명
테이 (챗봇)
Théâtre D'opéra Spatial
보이스버스 NFT 표절 스캔들",0,"인공 일반 지능
지능형 에이전트
재귀적 자기 개선
계획에 대해 설명해주세요.","인공 일반 지능
지능형 에이전트
재귀적 자기 개선
계획,스케줄링
컴퓨터 비전
일반 게임 플레이
지식 표현,추론
자연어 처리
베이즈 네트워크
진화 알고리즘
하이브리드 인텔리전트 시스템
시스템 통합
오픈 소스 인공지능,데이터 센터
생성형 인공지능예술오디오음악
의료정신 건강
소프트웨어 개발
쓰라린 교훈
친절한,실존적 위험
불쾌한 골짜기
인간"
127,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","테이 (챗봇)
Théâtre D'opéra Spatial
보이스버스 NFT 표절 스캔들
자연어 처리(自然語處理, natural language processing,NLP) 또는자연 언어 처리(自然言語處理)는컴퓨터에 의한자연어정보의 처리이다. NLP는컴퓨터 과학의 하위 분야이며인공지능과 밀접하게 연관되어 있다. NLP는 또한정보 검색,지식 표현 및 추론,전산언어학, 그리고 더 넓게는언어학과 관련이 있다.
자연어를 컴퓨터가 이해하기 위해선프로그래밍 언어로 처리해야 하는데, 컴퓨터가 자연어를 인식 또는 생성할 수 있도록 하는 것을 말한다.NLP 시스템의 주요 처리 작업에는음성 인식,문서 분류,자연어 이해,자연어 생성이 포함된다.
자연 언어 처리는 연구 대상이 언어이기 때문에 당연하게도 언어 자체를 연구하는언어학및 언어 현상의 내적 기재를 탐구하는 언어 인지 과학과 연관이 깊다. 구현을 위해 수학적 통계적 도구를 많이 활용하며 특히기계학습도구를 많이 사용하는 대표적인 분야이다.",1,"자연어 처리 - 위키백과, 우리 모두의 백과사전에서 보이스버스은 어떤 역할을 하나요?","보이스버스,표절 스캔들
자연어 처리,또는자연 언어 처리,는컴퓨터에 의한자연어정보의 처리이다,는컴퓨터 과학의 하위 분야이며인공지능과 밀접하게 연관되어 있다"
128,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","수학적 통계적 도구를 많이 활용하며 특히기계학습도구를 많이 사용하는 대표적인 분야이다. 정보검색, QA 시스템, 문서 자동 분류, 신문기사클러스터링, 대화형 에이전트 등 다양한 응용이 이루어지고 있다.
자연어 처리는 1950년대에 그 뿌리를 두고 있다.이미 1950년에앨런 튜링은 ""계산 기계와 지능""이라는 제목의 논문을 발표하여 지능의 기준으로 현재튜링 검사라고 불리는 것을 제안했다. 비록 당시에는 그것이 인공지능과 분리된 문제로 명확히 표현되지는 않았지만, 제안된 테스트에는 자연어의 자동 해석 및 생성과 관련된 작업이 포함되어 있다.

## 기호주의 NLP (1950년대 – 1990년대 초반)

기호주의 NLP의 전제는존 설의중국어 방사고 실험을 통해 종종 설명된다. 규칙 모음(예: 질문과 일치하는 답변이 있는 중국어 회화집)이 주어지면, 컴퓨터는 직면한 데이터에 해당 규칙을 적용함으로써 자연어 이해(또는 기타 NLP 작업)를 모방한다.",2,"자연어 처리 - 위키백과, 우리 모두의 백과사전에서 기호주의은 어떤 역할을 하나요?","기호주의,수학적 통계적 도구를 많이 활용하며 특히기계학습도구를 많이 사용하는 대표적인 분야이다,정보검색,시스템,문서 자동 분류"
129,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","면한 데이터에 해당 규칙을 적용함으로써 자연어 이해(또는 기타 NLP 작업)를 모방한다.
1950년대: 1954년의조지타운-IBM 실험은 60개 이상의 러시아어 문장을 영어로 완전히자동 번역하는 과정을 포함했다. 저자들은 3~5년 안에 기계 번역 문제가 해결될 것이라고 주장했다.그러나 실제 진전은 훨씬 더뎠고, 10년간의 연구가 기대에 미치지 못했다는 1966년의ALPAC보고서 이후 기계 번역에 대한 자금 지원이 급격히 줄어들었다. 1980년대 후반 최초의통계적 기계 번역시스템이 개발될 때까지 미국에서는 기계 번역에 대한 추가 연구가 거의 수행되지 않았다(다만 일본이나 유럽 등 다른 지역에서는 일부 연구가 계속되었다).
1960년대: 1960년대에 개발된 주목할 만한 성공적인 자연어 처리 시스템으로는 제한된 어휘를 가진 제한된 ""블록 세계""에서 작동하는 자연어 시스템인SHRDLU와, 1964년에서 1966년 사이에조셉 웨이젠바움이 작성한 로저스식 심리 치료 시뮬레이션인ELIZA가 있",3,면한 데이터에 해당 규칙을 적용함으로써 자연어 이해이란 무엇인가요?,"면한 데이터에 해당 규칙을 적용함으로써 자연어 이해,또는 기타,모방한다,년의조지타운,실험은"
130,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","서 1966년 사이에조셉 웨이젠바움이 작성한 로저스식 심리 치료 시뮬레이션인ELIZA가 있었다. 인간의 생각이나 감정에 대한 최소한의 정보만을 사용했음에도 불구하고, ELIZA는 인간과 유사한 상호작용을 만들어낼 수 있었다. ""환자""가 아주 작은 지식 베이스를 초과할 때 ELIZA는 일반적인 응답을 제공할 수 있었는데, 예를 들어 ""머리가 아파요""라는 말에 ""왜 머리가 아프다고 말씀하시나요?""라고 답하는 식이었다. 로스 퀼리언의 자연어 연구는 당시 컴퓨터 메모리에 들어갈 수 있는 전부였던 단 20개의 단어만으로 성공적으로 시연되었다.
1970년대: 1970년대 동안 많은 프로그래머들은 현실 세계의 정보를 컴퓨터가 이해할 수 있는 데이터로 구조화하는 ""개념적온톨로지""를 작성하기 시작했다. MARGIE (Schank, 1975), SAM (Cullingford, 1978), PAM (Wilensky, 1978), TaleSpin (Meehan, 1976), QUALM (Lehnert,",4,있었다이란 무엇인가요?,"있었다,사이에조셉 웨이젠바움이 작성한 로저스식 심리 치료 시뮬레이션인,인간의 생각이나 감정에 대한 최소한의 정보만을 사용했음에도 불구하고,인간과 유사한 상호작용을 만들어낼,아주 작은 지식 베이스를 초과할"
131,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전",", 1978), TaleSpin (Meehan, 1976), QUALM (Lehnert, 1977), Politics (Carbonell, 1979), Plot Units (Lehnert 1981) 등이 그 예이다. 이 시기에 최초의챗봇(예:PARRY)들이 작성되었다.
1980년대: 1980년대와 1990년대 초반은 NLP에서 기호주의 방법론의 전성기였다. 당시의 집중 분야는 규칙 기반 구문 분석 연구(예:생성문법을 계산적으로 구현한HPSG의 개발), 형태론(예: 2단계 형태론), 의미론(예: Lesk 알고리즘), 참조(예: 중심화 이론) 및 자연어 이해의 다른 영역(예: 수사 구조 이론)이 포함되었다. Racter나Jabberwacky와 같은 챗봇 개발 등 다른 연구 라인도 계속되었다. (결국 1990년대 통계적 전환으로 이어진) 중요한 발전은 이 시기에 정량적 평가의 중요성이 커진 것이었다.

## 통계적 NLP (1990년대–현재)",5,"자연어 처리 - 위키백과, 우리 모두의 백과사전에서 예이다은 어떤 역할을 하나요?","예이다,시기에 최초의챗봇,들이 작성되었다,년대와,년대 초반은"
132,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","기에 정량적 평가의 중요성이 커진 것이었다.

## 통계적 NLP (1990년대–현재)

1980년대까지 대부분의 자연어 처리 시스템은 복잡한 수작업 규칙 세트에 기반했다. 그러나 1980년대 후반부터 언어 처리를 위한기계 학습알고리즘이 도입되면서 자연어 처리에 혁명이 일어났다. 이러한 변화는 컴퓨팅 파워의 증가(무어의 법칙참조)와촘스키언어 이론(예:변형생성문법)의 지배력 약화에 영향을 받았다. 촘스키 이론의 이론적 토대는 기계 학습 접근 방식의 기초가 되는말뭉치언어학과 같은 방식을 권장하지 않았기 때문이다.
1990년대: 통계적 NLP 방법의 주목할 만한 초기 성공의 상당수는기계 번역분야에서 일어났으며, 특히IBM 정렬 모델과 같은 IBM 리서치의 연구 덕분이었다. 이러한 시스템은 모든 정부 의사록을 모든 공식 언어로 번역하도록 규정한 법률 덕분에캐나다 의회와유럽 연합에서 생성된 기존의 다국어말뭉치를 활용할 수 있었다.",6,통계적의 주요 특징은 무엇인가요?,"통계적,기에 정량적 평가의 중요성이 커진 것이었다,년대까지 대부분의 자연어 처리 시스템은 복잡한 수작업 규칙 세트에 기반했다,그러나,년대 후반부터 언어 처리를 위한기계 학습알고리즘이 도입되면서 자연어 처리에 혁명이 일어났다"
133,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","한 법률 덕분에캐나다 의회와유럽 연합에서 생성된 기존의 다국어말뭉치를 활용할 수 있었다. 그러나 많은 시스템은 수행하도록 설계된 작업을 위해 특별히 개발된 말뭉치에 의존했다. 이러한 의존성은 광범위한 효과를 내는 데 주요 한계가 되었으며 유사한 시스템에 계속 영향을 미치고 있다. 결과적으로 제한된 양의 데이터로부터 효과적으로 학습하는 방법에 많은 연구가 집중되었다.
2000년대: 웹의 성장과 함께 1990년대 중반 이후 점점 더 많은 가공되지 않은(주석이 달리지 않은) 언어 데이터를 사용할 수 있게 되었다. 이에 따라 연구는 점차비지도 학습및준지도 학습알고리즘에 집중되었다. 이러한 알고리즘은 원하는 정답이 수작업으로 주석 달리지 않은 데이터나, 주석이 달린 데이터와 달리지 않은 데이터의 조합을 통해 학습할 수 있다. 일반적으로 이 작업은지도 학습보다 훨씬 어렵고 동일한 양의 입력 데이터에 대해 일반적으로 덜 정확한 결과를 생성한다.",7,법률 덕분에캐나다 의회와유럽 연합에서 생성된 기존의 다국어말뭉치를 활용할에 대해 설명해주세요.,"법률 덕분에캐나다 의회와유럽 연합에서 생성된 기존의 다국어말뭉치를 활용할,있었다,그러나 많은 시스템은 수행하도록 설계된 작업을 위해 특별히 개발된 말뭉치에 의존했다,이러한 의존성은 광범위한 효과를 내는,주요 한계가 되었으며 유사한 시스템에 계속 영향을 미치고 있다"
134,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","보다 훨씬 어렵고 동일한 양의 입력 데이터에 대해 일반적으로 덜 정확한 결과를 생성한다. 그러나 주석이 달리지 않은 방대한 양의 데이터(월드 와이드 웹의 전체 콘텐츠 포함)를 사용할 수 있으므로, 사용된 알고리즘의시간 복잡도가 실용적일 만큼 충분히 낮다면 낮은 효율성을 보충할 수 있는 경우가 많다.
2003년:당시 최고의 통계 알고리즘이었던단어 n-그램 모델이 (요슈아 벤지오등에 의해 수천만 개의 단어로 훈련되고 하나의 은닉층과 여러 단어의 문맥 길이를 가진)다층 퍼셉트론에 의해 추월당했다.
2010년:토마시 미콜로프(당시브르노 공과대학교박사과정생)는 공동 저자들과 함께 단일 은닉층을 가진 단순순환 신경망을 언어 모델링에 적용했고,이후 몇 년 동안Word2vec을 개발했다. 2010년대에는표현 학습및심층 신경망스타일(많은 은닉층을 특징으로 함) 기계 학습 방법이 자연어 처리에서 널리 보급되었다.",8,보다 훨씬 어렵고 동일한 양의 입력 데이터에 대해 일반적으로이란 무엇인가요?,"보다 훨씬 어렵고 동일한 양의 입력 데이터에 대해 일반적으로,정확한 결과를 생성한다,그러나 주석이 달리지 않은 방대한 양의 데이터,월드 와이드 웹의 전체 콘텐츠 포함,사용할"
135,https://ko.wikipedia.org/wiki/%EC%9E%90%EC%97%B0%EC%96%B4_%EC%B2%98%EB%A6%AC,"자연어 처리 - 위키백과, 우리 모두의 백과사전","망스타일(많은 은닉층을 특징으로 함) 기계 학습 방법이 자연어 처리에서 널리 보급되었다. 이러한 전환은 그러한 기술이언어 모델링및 구문 분석과 같은 많은 자연어 작업에서 최첨단 결과를 달성할 수 있음을 보여주는 결과로 인해 탄력을 받았다. 이는의료 및 건강 관리분야에서 점점 더 중요해지고 있는데, 여기서 NLP는 치료를 개선하거나 환자의 개인 정보를 보호하기 위해 연구가 어려운전자의무기록내의 노트와 텍스트를 분석하는 데 도움을 준다.

## 접근 방식: 기호주의, 통계, 인공 신경망

기호주의 접근 방식, 즉 기호를 조작하기 위한 규칙 세트의 수작업 코딩과 사전 조회를 결합한 방식은 역사적으로 일반적인 AI와 특히 NLP 모두에서 사용된 최초의 접근 방식이었다.예를 들어 문법을 작성하거나어간 추출을 위한 휴리스틱 규칙을 고안하는 방식이 있다.
반면 통계 및 신경망을 모두 포함하는기계 학습접근 방식은 기호주의 접근 방식에 비해 많은 장점을 가진다.",9,망스타일에 대해 설명해주세요.,"망스타일,많은 은닉층을 특징으로,기계 학습 방법이 자연어 처리에서 널리 보급되었다,이러한 전환은 그러한 기술이언어 모델링및 구문 분석과 같은 많은 자연어 작업에서 최첨단 결과를 달성할,있음을 보여주는 결과로 인해 탄력을 받았다"
